CHANNEL,METRIC_NAME,MEAN_LIFT,STD_LIFT,COUNT,CV,IS_CONSISTENT
Podcast,More than Restaurant Aided Awareness: Pet Supplies,0.13477977652941175,0.5692344685049759,17,4.223441254784668,False
Podcast,More than Restaurant Aided Awareness: Prepared Restaurant Food,0.0009793729400000006,0.13525465108164497,17,138.10331647681105,False
Podcast,More than Restaurant Consideration,0.008150472911764706,0.06456421056547855,17,7.921529371907253,False
Podcast,More than Restaurant Consideration: Alcoholic Beverages,-0.005332487519411764,0.09142740870621889,17,17.145358216666658,False
Podcast,More than Restaurant Consideration: Baby Supplies,-0.04046260028235294,0.14576703229055252,17,3.6025127222020448,False
Podcast,More than Restaurant Consideration: Flowers,-0.011891352463529414,0.1280546619988496,17,10.768721421015076,False
Podcast,More than Restaurant Consideration: Fresh Food & Produce,0.012409084609411767,0.08907844526003597,17,7.178486412484748,False
Podcast,More than Restaurant Consideration: Health & Medicine,-0.00922385786764706,0.13122570133089073,17,14.226769667729656,False
Podcast,More than Restaurant Consideration: Household Essentials,0.003927548864705882,0.14366754644712873,17,36.57944213964284,False
Podcast,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,-0.012127676796470588,0.050627786408372955,17,4.174565933609537,False
Podcast,More than Restaurant Consideration: Personal Care & Beauty,-0.0419266347417647,0.14818873506721175,17,3.534477211918832,False
Podcast,More than Restaurant Consideration: Pet Supplies,0.022764749205882354,0.11774031417181686,17,5.172045301574992,False
Podcast,More than Restaurant Consideration: Prepared Restaurant Food,-0.0032206233588235288,0.07392275127388137,17,22.952932720727965,False
Podcast,Unaided Brand Awareness (Any Mention),0.008474698161764705,0.11367327656302664,17,13.413253710425506,False
Podcast,Unaided Brand Awareness (Any Mention) - Amazon,-0.036711712652941174,0.1449000599289315,17,3.946970856379341,False
Podcast,Unaided Brand Awareness (Any Mention) - GrubHub,-0.019515523488235296,0.22473908603727963,17,11.51591378897732,False
Podcast,Unaided Brand Awareness (Any Mention) - Instacart,0.07572066394705881,0.17833038368900683,17,2.355108558130038,False
Podcast,Unaided Brand Awareness (Any Mention) - Uber Eats,-0.03324141108,0.05868104509632455,17,1.7652994620204476,False
Podcast,Unaided Brand Awareness (First Mention),-0.030214169415294118,0.12624847372034817,17,4.178452565915727,False
Social,Affinity ,0.0031015580157000002,0.019051125784980912,40,6.142437345535581,False
Social,Aided Awareness,-0.000470552399355,0.002395254305552758,40,5.090303032852459,False
Social,BA MDS: Is different,0.0032033366481000005,0.020216980377859108,40,6.311225637133841,False
Social,BA MDS: Meets needs,0.00115857586135,0.01664844575888123,40,14.369750237573625,False
Social,BA MDS: Sets trends,0.0028023968489,0.011580115954144323,40,4.132218446752023,False
Social,BA: Has my favorite brands or stores,0.001185046822725,0.004525045660708186,40,3.8184530551315277,False
Social,BA: Is a brand I trust,0.0012631670538500001,0.005973723934416628,40,4.729163823747101,False
Social,BA: Is an essential part of my life,0.0032863294877500003,0.021934359193634,40,6.674424848572155,False
Social,BA: Makes my life easier,-0.00034402765977499994,0.007526845327034344,40,21.878605144589336,False
Social,BA: Offers a wide selection of brands or stores across a variety of categories,-0.0014414037179,0.011622551288860188,40,8.063355980372545,False
Social,Brand Familiarity,0.00054508706265,0.0034413710757773336,40,6.313433782571786,False
Social,Brand Favorability,0.0013564956073249998,0.004837299992639312,40,3.566027023248851,False
Social,Consideration (Top 2 Box),0.0037940635617499997,0.02130335499402674,40,5.614917791256147,False
Social,DashPass Actions – Saw a Deal,-0.0003757857982499998,0.020532069754220082,40,54.6376947980367,False
Social,DashPass Actions – Talked to others,-0.0010604824495000001,0.0105669834069263,40,9.964317101059482,False
Social,DashPass Aided Awareness,0.0006421879990475,0.004447957217172239,40,6.926254031170773,False
Social,DashPass Aided Awareness (DD aware non-users),0.003572322928,0.024159787837159368,40,6.7630469932586585,False
Social,DashPass Aided Awareness (DD users),0.00037400226372499997,0.005179254589296527,40,13.848190483426539,False
Social,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0.0012198771182749999,0.010717877246012789,40,8.786030236527997,False
Social,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0.00584308353225,0.03398944362582306,40,5.817038801212332,False
Social,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.00403939496275,0.014631702440770568,40,3.622250999394567,False
Social,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0.003706978213,0.012307700441984303,40,3.320143722135305,False
Social,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0.0056350983791,0.025353220845335617,40,4.499162062434988,False
Social,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.0017259950664500004,0.013063696448637405,40,7.5687913033880285,False
Social,DashPass Benefits Awareness: Discounted rides with Lyft,0.0027289826843125,0.016191401311059863,40,5.93312717011207,False
Social,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.0039517253284999995,0.016043965256981943,40,4.05998998494967,False
Social,DashPass Benefits Awareness: Reduced service fees on eligible orders,-0.0005652059805,0.002845699896745274,40,5.034801461633285,False
Social,DashPass Benefits: Consistently adds valuable perks and benefits for members,0.0018714344533325004,0.017476494173511978,40,9.338555321770013,False
Social,DashPass Benefits: Makes members' lives better,0.0014606496755249997,0.013551626849105863,40,9.277807729108636,False
Social,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0.00257799608825,0.017637909568827527,40,6.841713084522375,False
Social,DashPass Benefits: Save more than other delivery subscription services,0.004322924396324999,0.025169389331615603,40,5.822306157612329,False
Social,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0.00121770078155,0.011928390261557158,40,9.795830340499265,False
Social,DashPass Worth,0.0020925009832500003,0.007816237769627766,40,3.7353567965773933,False
Social,First Choice Consideration,0.004440520342975001,0.04529036402090964,40,10.19933713231603,False
Social,More than Restaurant Aided Awareness,-0.0010844756286,0.004814287940560398,40,4.439277207893907,False
Social,More than Restaurant Aided Awareness: Alcoholic Beverages,-0.00199430054694,0.02736819821854873,40,13.72320649489955,False
Social,More than Restaurant Aided Awareness: Baby Supplies,-0.00603385355575,0.023634589816983208,40,3.9169975868009708,False
Social,More than Restaurant Aided Awareness: Flowers,-0.0081910379095,0.03426387126033087,40,4.183092745864537,False
Social,More than Restaurant Aided Awareness: Fresh Food & Produce,-0.006567077115,0.020987853122359262,40,3.195920004414211,False
