CAMPAIGN_COUNT,CONTROL_HITS,CONTROL_MISSES,CONTROL_PERCENT,CONTROL_POPULATION,CREATIVE_FORMAT_TYPES,DELTA,EXPOSED_HITS,EXPOSED_MISSES,EXPOSED_PERCENT,EXPOSED_POPULATION,LIFT,METRIC_ID,METRIC_NAME,SIGNIFICANCE_LEVEL,FILTER_ID
1,8.486252785,23.27641356,0.129511022,62,,-0.063334551,9,53,0.066176471,136,-0.489028272,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0.859526089,24090270
1,17.91172397,47.61360872,0.273355712,62,,-0.016002771,35,101,0.257352941,136,-0.05854193,1009176,DashPass Actions – Talked to others,0.187638718,24090270
1,15.79016078,42.30970073,0.240977957,62,,-0.057154427,25,88,0.183823529,136,-0.237176993,1022757,First Choice Consideration,0.647333839,24090270
1,44.37048233,21.15485036,0.67715005,62,,-0.037444168,87,49,0.639705882,136,-0.055296707,1059334,More than Restaurant Consideration,0.391892516,24090270
1,0,0,0,0,,0.789473684,15,4,0.789473684,19,0,2,Aided Awareness,0,24969006
1,0,0,0,0,,0.578947368,11,4,0.578947368,19,0,239621,Affinity,0,24969006
1,0,0,0,0,,0.684210526,13,2,0.684210526,19,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24969006
1,0,0,0,0,,0.631578947,12,3,0.631578947,19,0,955549,BA: Has my favorite brands or stores,0,24969006
1,0,0,0,0,,0.684210526,13,2,0.684210526,19,0,955550,BA: Is a brand I trust,0,24969006
1,0,0,0,0,,0.421052632,8,7,0.421052632,19,0,955551,BA: Is an essential part of my life,0,24969006
1,0,0,0,0,,0.631578947,12,3,0.631578947,19,0,955555,BA MDS: Meets needs,0,24969006
1,0,0,0,0,,0.52631579,10,5,0.52631579,19,0,955556,BA MDS: Is different,0,24969006
1,0,0,0,0,,0.52631579,10,5,0.52631579,19,0,955557,BA MDS: Sets trends,0,24969006
1,0,0,0,0,,0.631578947,12,3,0.631578947,19,0,955558,DashPass Aided Awareness,0,24969006
1,0,0,0,0,,0.263157895,5,7,0.263157895,19,0,955560,DashPass Worth,0,24969006
1,0,0,0,0,,0.421052632,8,4,0.421052632,19,0,955561,DashPass Benefits: Makes members' lives better,0,24969006
1,0,0,0,0,,0.368421053,7,5,0.368421053,19,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24969006
1,0,0,0,0,,0.52631579,10,2,0.52631579,19,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24969006
1,0,0,0,0,,0.368421053,7,5,0.368421053,19,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24969006
1,0,0,0,0,,0.315789474,6,6,0.315789474,19,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24969006
1,0,0,0,0,,0.52631579,10,2,0.52631579,19,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24969006
1,0,0,0,0,,0.421052632,8,4,0.421052632,19,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24969006
1,0,0,0,0,,0.52631579,10,2,0.52631579,19,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24969006
1,0,0,0,0,,0.263157895,5,7,0.263157895,19,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24969006
1,0,0,0,0,,0.368421053,7,5,0.368421053,19,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24969006
1,0,0,0,0,,0.210526316,4,8,0.210526316,19,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24969006
1,0,0,0,0,,0.578947368,11,8,0.578947368,19,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24969006
1,0,0,0,0,,0.315789474,6,13,0.315789474,19,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24969006
1,0,0,0,0,,0.421052632,8,11,0.421052632,19,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969006
1,0,0,0,0,,0.368421053,7,12,0.368421053,19,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24969006
1,0,0,0,0,,0.421052632,8,11,0.421052632,19,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24969006
1,0,0,0,0,,0.157894737,3,16,0.157894737,19,0,955940,More than Restaurant Aided Awareness: Flowers,0,24969006
1,0,0,0,0,,0.368421053,7,12,0.368421053,19,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969006
1,0,0,0,0,,0.315789474,6,13,0.315789474,19,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24969006
1,0,0,0,0,,0.421052632,8,11,0.421052632,19,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24969006
1,0,0,0,0,,0.421052632,8,11,0.421052632,19,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24969006
1,0,0,0,0,,0.368421053,7,12,0.368421053,19,0,955950,More than Restaurant Consideration: Household Essentials,0,24969006
1,0,0,0,0,,0.210526316,4,15,0.210526316,19,0,955952,More than Restaurant Consideration: Baby Supplies,0,24969006
1,0,0,0,0,,0.263157895,5,14,0.263157895,19,0,955953,More than Restaurant Consideration: Pet Supplies,0,24969006
1,0,0,0,0,,0.473684211,9,3,0.473684211,19,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24969006
1,0,0,0,0,,0.052631579,1,14,0.052631579,19,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24969006
1,0,0,0,0,,0.631578947,12,3,0.631578947,19,0,964361,DashPass Aided Awareness (DD users),0,24969006
1,0,0,0,0,,0.210526316,4,7,0.210526316,19,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969006
1,0,0,0,0,,0.052631579,1,9,0.052631579,19,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969006
1,0,0,0,0,,0.263157895,5,14,0.263157895,19,0,1009176,DashPass Actions – Talked to others,0,24969006
1,0,0,0,0,,0.736842105,14,1,0.736842105,19,0,1022756,Consideration (Top 2 Box),0,24969006
1,0,0,0,0,,0.631578947,12,7,0.631578947,19,0,1059333,More than Restaurant Aided Awareness,0,24969006
1,0,0,0,0,,0.413657056,1363,641,0.413657056,3295,0,1,Unaided Brand Awareness (Any Mention),0,24969016
1,0,0,0,0,,0.918968134,3028,267,0.918968134,3295,0,2,Aided Awareness,0,24969016
1,0,0,0,0,,0.232473445,766,2529,0.232473445,3295,0,109095,Unaided Brand Awareness (First Mention),0,24969016
1,0,0,0,0,,0.73414264,2419,610,0.73414264,3295,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24969016
1,0,0,0,0,,0.709559939,2338,691,0.709559939,3295,0,955550,BA: Is a brand I trust,0,24969016
1,0,0,0,0,,0.669195751,2205,824,0.669195751,3295,0,955555,BA MDS: Meets needs,0,24969016
1,0,0,0,0,,0.68770865,2266,763,0.68770865,3295,0,955557,BA MDS: Sets trends,0,24969016
1,0,0,0,0,,0.295599393,974,1695,0.295599393,3295,0,955560,DashPass Worth,0,24969016
1,0,0,0,0,,0.579666161,1910,760,0.579666161,3295,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24969016
1,0,0,0,0,,0.596965099,1967,703,0.596965099,3295,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24969016
1,0,0,0,0,,0.547192716,1803,867,0.547192716,3295,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24969016
1,0,0,0,0,,0.579969651,1911,759,0.579969651,3295,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24969016
1,0,0,0,0,,0.454628225,1498,1172,0.454628225,3295,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24969016
1,0,0,0,0,,0.468285281,1543,1127,0.468285281,3295,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24969016
1,0,0,0,0,,0.420940819,1387,1908,0.420940819,3295,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24969016
1,0,0,0,0,,0.469499241,1547,1748,0.469499241,3295,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24969016
1,0,0,0,0,,0.389681335,1284,2011,0.389681335,3295,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24969016
1,0,0,0,0,,0.350531108,1155,2140,0.350531108,3295,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969016
1,0,0,0,0,,0.494081942,1628,1667,0.494081942,3295,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969016
1,0,0,0,0,,0.349317147,1151,2144,0.349317147,3295,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24969016
1,0,0,0,0,,0.3107739,1024,2271,0.3107739,3295,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24969016
1,0,0,0,0,,0.306525038,1010,2285,0.306525038,3295,0,955951,More than Restaurant Consideration: Flowers,0,24969016
1,0,0,0,0,,0.305311077,1006,2289,0.305311077,3295,0,955953,More than Restaurant Consideration: Pet Supplies,0,24969016
1,0,0,0,0,,0.593930197,1957,713,0.593930197,3295,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24969016
1,0,0,0,0,,0.100455235,331,2698,0.100455235,3295,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24969016
1,0,0,0,0,,0.673444613,2219,809,0.673444613,3295,0,964361,DashPass Aided Awareness (DD users),0,24969016
1,0,0,0,0,,0.230955994,761,997,0.230955994,3295,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969016
1,0,0,0,0,,0.105614568,348,1272,0.105614568,3295,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969016
1,0,0,0,0,,0.291654021,961,2334,0.291654021,3295,0,1009176,DashPass Actions – Talked to others,0,24969016
1,0,0,0,0,,0.213657056,704,2324,0.213657056,3295,0,1022757,First Choice Consideration,0,24969016
1,0,0,0,0,,0.41,123,36,0.41,300,0,1,Unaided Brand Awareness (Any Mention),0,24969026
1,0,0,0,0,,0.753333333,226,44,0.753333333,300,0,6,Brand Favorability,0,24969026
1,0,0,0,0,,0.623333333,187,83,0.623333333,300,0,239621,Affinity,0,24969026
1,0,0,0,0,,0.36,108,192,0.36,300,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24969026
1,0,0,0,0,,0.37,111,189,0.37,300,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24969026
1,0,0,0,0,,0.333333333,100,200,0.333333333,300,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24969026
1,0,0,0,0,,0.296666667,89,211,0.296666667,300,0,955951,More than Restaurant Consideration: Flowers,0,24969026
1,0,0,0,0,,0.33,99,201,0.33,300,0,955953,More than Restaurant Consideration: Pet Supplies,0,24969026
1,0,0,0,0,,0.65,195,60,0.65,300,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24969026
1,0,0,0,0,,0.083333333,25,245,0.083333333,300,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24969026
1,0,0,0,0,,0.203333333,61,70,0.203333333,300,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969026
1,0,0,0,0,,0.22,66,90,0.22,300,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24969026
1,0,0,0,0,,0.348623853,76,142,0.348623853,218,0,1009175,DashPass Actions – Saw a Deal,0,24969026
1,0,0,0,0,,0.706666667,212,58,0.706666667,300,0,1022756,Consideration (Top 2 Box),0,24969026
1,0,0,0,0,,0.75,225,75,0.75,300,0,1059333,More than Restaurant Aided Awareness,0,24969026
1,0,0,0,0,,0.730627306,990,231,0.730627306,1355,0,955548,BA: Makes my life easier,0,24968994
1,0,0,0,0,,0.710701107,963,258,0.710701107,1355,0,955549,BA: Has my favorite brands or stores,0,24968994
1,0,0,0,0,,0.726937269,985,236,0.726937269,1355,0,955550,BA: Is a brand I trust,0,24968994
1,0,0,0,0,,0.613284133,831,390,0.613284133,1355,0,955551,BA: Is an essential part of my life,0,24968994
1,0,0,0,0,,0.692250923,938,283,0.692250923,1355,0,955555,BA MDS: Meets needs,0,24968994
1,0,0,0,0,,0.683394834,926,295,0.683394834,1355,0,955556,BA MDS: Is different,0,24968994
1,0,0,0,0,,0.711439114,964,257,0.711439114,1355,0,955557,BA MDS: Sets trends,0,24968994
1,0,0,0,0,,0.801476015,1086,134,0.801476015,1355,0,955558,DashPass Aided Awareness,0,24968994
1,0,0,0,0,,0.3099631,420,666,0.3099631,1355,0,955560,DashPass Worth,0,24968994
1,0,0,0,0,,0.608118081,824,263,0.608118081,1355,0,955561,DashPass Benefits: Makes members' lives better,0,24968994
1,0,0,0,0,,0.604428044,819,268,0.604428044,1355,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24968994
1,0,0,0,0,,0.605904059,821,266,0.605904059,1355,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24968994
1,0,0,0,0,,0.585239852,793,294,0.585239852,1355,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24968994
1,0,0,0,0,,0.578597786,784,303,0.578597786,1355,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24968994
1,0,0,0,0,,0.613284133,831,256,0.613284133,1355,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24968994
1,0,0,0,0,,0.595571956,807,280,0.595571956,1355,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24968994
1,0,0,0,0,,0.593357934,804,283,0.593357934,1355,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24968994
1,0,0,0,0,,0.4900369,664,423,0.4900369,1355,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24968994
1,0,0,0,0,,0.537269373,728,359,0.537269373,1355,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24968994
1,0,0,0,0,,0.504797048,684,403,0.504797048,1355,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24968994
1,0,0,0,0,,0.543911439,737,618,0.543911439,1355,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24968994
1,0,0,0,0,,0.415498155,563,792,0.415498155,1355,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24968994
1,0,0,0,0,,0.391881919,531,824,0.391881919,1355,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24968994
1,0,0,0,0,,0.456088561,618,737,0.456088561,1355,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24968994
1,0,0,0,0,,0.370479705,502,853,0.370479705,1355,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24968994
1,0,0,0,0,,0.381549816,517,838,0.381549816,1355,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24968994
1,0,0,0,0,,0.346863469,470,885,0.346863469,1355,0,955940,More than Restaurant Aided Awareness: Flowers,0,24968994
1,0,0,0,0,,0.358671587,486,869,0.358671587,1355,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24968994
1,0,0,0,0,,0.352767528,478,877,0.352767528,1355,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24968994
1,0,0,0,0,,0.382287823,518,837,0.382287823,1355,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24968994
1,0,0,0,0,,0.478228782,648,707,0.478228782,1355,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24968994
1,0,0,0,0,,0.373431734,506,849,0.373431734,1355,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24968994
1,0,0,0,0,,0.358671587,486,869,0.358671587,1355,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24968994
1,0,0,0,0,,0.387453875,525,830,0.387453875,1355,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24968994
1,0,0,0,0,,0.322509225,437,918,0.322509225,1355,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24968994
1,0,0,0,0,,0.329889299,447,908,0.329889299,1355,0,955950,More than Restaurant Consideration: Household Essentials,0,24968994
1,0,0,0,0,,0.313653137,425,930,0.313653137,1355,0,955951,More than Restaurant Consideration: Flowers,0,24968994
1,0,0,0,0,,0.290774908,394,961,0.290774908,1355,0,955952,More than Restaurant Consideration: Baby Supplies,0,24968994
1,0,0,0,0,,0.32103321,435,920,0.32103321,1355,0,955953,More than Restaurant Consideration: Pet Supplies,0,24968994
1,0,0,0,0,,0.335793358,455,900,0.335793358,1355,0,955954,More than Restaurant Consideration: Health & Medicine,0,24968994
1,205.6904517,102.8464673,0.369428711,560,,-0.004583807,247,115,0.364844904,677,-0.012407826,1,Unaided Brand Awareness (Any Mention),0.13223404,22228241
1,394.8562334,97.70777535,0.709178419,560,,-0.031187282,459,125,0.677991137,677,-0.043976637,6,Brand Favorability,0.76307576,22228241
1,258.0561648,235.3242821,0.463479737,560,,-0.032165113,292,292,0.431314623,677,-0.069399179,239621,Affinity,0.742710853,22228241
1,384.8439955,108.5364513,0.691196019,560,,-0.023544615,452,132,0.667651403,677,-0.034063586,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0.62242186,22228241
1,355.9486378,137.4318091,0.63929874,560,,-0.029254426,413,171,0.610044313,677,-0.045760181,955549,BA: Has my favorite brands or stores,0.709439326,22228241
1,372.6602184,120.7202284,0.669313442,560,,-0.035635451,429,155,0.633677991,677,-0.053241797,955550,BA: Is a brand I trust,0.809037449,22228241
1,318.6614975,174.7189493,0.572329466,560,,0.022943799,403,181,0.595273264,677,0.040088446,955555,BA MDS: Meets needs,0.585013481,22228241
1,321.5993639,171.781083,0.577605997,560,,-0.007443516,386,198,0.570162482,677,-0.01288684,955556,BA MDS: Is different,0.207820739,22228241
1,439.4832387,53.08077008,0.7893304,560,,-0.046346648,503,81,0.742983752,677,-0.058716411,955558,DashPass Aided Awareness,0.943928939,22228241
1,291.7226081,148.5770686,0.523946086,560,,-0.00400517,352,151,0.519940916,677,-0.007644241,955561,DashPass Benefits: Makes members' lives better,0.111627964,22228241
1,295.5547288,144.744948,0.530828736,560,,-0.01679624,348,155,0.514032496,677,-0.031641542,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0.443890345,22228241
1,253.2065748,187.093102,0.454769669,560,,0.019380996,321,182,0.474150665,677,0.042617169,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0.503627873,22228241
1,307.3167137,132.9829631,0.551953756,560,,-0.071894672,325,178,0.480059084,677,-0.130254883,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0.988159924,22228241
1,215.7796597,224.5200171,0.387549354,560,,-0.015318925,252,251,0.372230428,677,-0.039527676,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.419557202,22228241
1,239.9785388,200.321138,0.431011559,560,,-0.06468955,248,255,0.366322009,677,-0.150087739,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0.979406893,22228241
1,212.4165707,344.3632504,0.381509104,560,,-0.01961841,245,432,0.361890694,677,-0.051423176,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0.522945188,22228241
1,230.338128,326.4416931,0.413696976,560,,-0.020787079,266,411,0.392909897,677,-0.050247114,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0.541976203,22228241
1,180.1589009,376.6209202,0.323572971,560,,0.014684045,229,448,0.338257016,677,0.045380939,955939,More than Restaurant Aided Awareness: Household Essentials,0.414949527,22228241
1,172.7575257,384.0222954,0.31027979,560,,-8.78E-05,210,467,0.310192024,677,-0.00028286,955942,More than Restaurant Aided Awareness: Pet Supplies,0.002650116,22228241
1,178.8693359,377.9104852,0.321256858,560,,-0.014019044,208,469,0.307237814,677,-0.043638116,955945,More than Restaurant Consideration: Fresh Food & Produce,0.403182262,22228241
1,197.187912,359.5919091,0.354157792,560,,-0.005561042,236,441,0.34859675,677,-0.015702158,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0.161614294,22228241
1,156.2906944,400.4891267,0.280704667,560,,0.010284993,197,480,0.29098966,677,0.036639907,955950,More than Restaurant Consideration: Household Essentials,0.309593661,22228241
1,125.5558851,431.223936,0.225503656,560,,0.010833124,160,517,0.23633678,677,0.048039683,955952,More than Restaurant Consideration: Baby Supplies,0.347051958,22228241
1,143.8727658,412.9070553,0.258401545,560,,9.18E-05,175,502,0.258493353,677,0.0003552936108,955954,More than Restaurant Consideration: Health & Medicine,0.002929253,22228241
1,305.9209709,134.3787059,0.549446944,560,,-0.038368657,346,157,0.511078287,677,-0.069831414,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.821545173,22228241
1,67.51026857,425.0537402,0.121251285,560,,0.020550783,96,488,0.141802068,677,0.169489201,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0.711377334,22228241
1,366.3188614,126.2451474,0.657924098,560,,-0.062650833,403,181,0.595273264,677,-0.095225017,964361,DashPass Aided Awareness (DD users),0.976384709,22228241
1,113.7404104,147.2710711,0.204282566,560,,-0.019644456,125,187,0.184638109,677,-0.096163157,964363,Unaided Brand Awareness (Any Mention) - Instacart,0.615964758,22228241
1,59.98496109,179.4037786,0.107735516,560,,-0.008769489,67,214,0.098966027,677,-0.081398311,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0.38658909,22228241
1,116.1250357,302.3674655,0.277484149,419,,-0.05843653,115,410,0.219047619,525,-0.21059412,1009176,DashPass Actions – Talked to others,0.961900356,22228241
1,397.8415983,158.9382228,0.71454026,560,,-0.048365962,451,226,0.666174298,677,-0.067688225,1059333,More than Restaurant Aided Awareness,0.932372149,22228241
1,0,0,0,0,,0.555555556,5,2,0.555555556,9,0,1,Unaided Brand Awareness (Any Mention),0,24969036
1,0,0,0,0,,0.555555556,5,3,0.555555556,9,0,6,Brand Favorability,0,24969036
1,0,0,0,0,,0.333333333,3,5,0.333333333,9,0,239621,Affinity,0,24969036
1,0,0,0,0,,0.555555556,5,3,0.555555556,9,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24969036
1,0,0,0,0,,0.555555556,5,3,0.555555556,9,0,955549,BA: Has my favorite brands or stores,0,24969036
1,0,0,0,0,,0.555555556,5,3,0.555555556,9,0,955551,BA: Is an essential part of my life,0,24969036
1,0,0,0,0,,0.666666667,6,2,0.666666667,9,0,955556,BA MDS: Is different,0,24969036
1,0,0,0,0,,0.555555556,5,3,0.555555556,9,0,955558,DashPass Aided Awareness,0,24969036
1,0,0,0,0,,0.111111111,1,4,0.111111111,9,0,955560,DashPass Worth,0,24969036
1,0,0,0,0,,0.444444444,4,1,0.444444444,9,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24969036
1,0,0,0,0,,0.555555556,5,0,0.555555556,9,0,955563,DashPass Benefits: Saves subscription members more money than non-members who use the delivery service,0,24969036
1,0,0,0,0,,0.444444444,4,1,0.444444444,9,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24969036
1,0,0,0,0,,0.444444444,4,1,0.444444444,9,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24969036
1,0,0,0,0,,0.222222222,2,3,0.222222222,9,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24969036
1,0,0,0,0,,0.777777778,7,2,0.777777778,9,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24969036
1,0,0,0,0,,0.222222222,2,7,0.222222222,9,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969036
1,0,0,0,0,,0.555555556,5,4,0.555555556,9,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24969036
1,0,0,0,0,,0.333333333,3,6,0.333333333,9,0,955940,More than Restaurant Aided Awareness: Flowers,0,24969036
1,0,0,0,0,,0.666666667,6,3,0.666666667,9,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969036
1,0,0,0,0,,0.444444444,4,5,0.444444444,9,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969036
1,0,0,0,0,,0.222222222,2,7,0.222222222,9,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24969036
1,0,0,0,0,,0.222222222,2,7,0.222222222,9,0,955952,More than Restaurant Consideration: Baby Supplies,0,24969036
1,0,0,0,0,,0.333333333,3,6,0.333333333,9,0,955954,More than Restaurant Consideration: Health & Medicine,0,24969036
1,0,0,0,0,,0.111111111,1,7,0.111111111,9,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24969036
1,0,0,0,0,,0.111111111,1,8,0.111111111,9,0,964360,DashPass Aided Awareness (DD aware non-users),0,24969036
1,0,0,0,0,,0.555555556,5,1,0.555555556,9,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24969036
1,0,0,0,0,,0,0,5,0,9,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969036
1,0,0,0,0,,0.222222222,2,7,0.222222222,9,0,1009175,DashPass Actions – Saw a Deal,0,24969036
1,2697.396497,911.8124666,0.622265568,4334,,0.002366244,3393,1101,0.624631812,5432,0.003802627,955561,DashPass Benefits: Makes members' lives better,0.189508413,22228251
1,2457.527195,1151.681768,0.566929836,4334,,0.0002645671105,3081,1413,0.567194404,5432,0.0004666664083,955564,DashPass Benefits: Save more than other delivery subscription services,0.020914963,22228251
1,2609.760307,999.4486568,0.602048672,4334,,-0.002269585,3258,1236,0.599779087,5432,-0.00376977,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0.179989213,22228251
1,1792.654351,1816.554613,0.413549539,4334,,0.015205984,2329,2165,0.428755523,5432,0.036769438,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.869360125,22228251
1,1977.577406,1631.631558,0.456209656,4334,,0.002185043,2490,2004,0.458394698,5432,0.004789558,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0.170498694,22228251
1,1662.769591,2672.029951,0.383586271,4334,,0.003195762,2101,3331,0.386782032,5432,0.008331272,955945,More than Restaurant Consideration: Fresh Food & Produce,0.25284561,22228251
1,1387.75126,2947.048282,0.320141969,4334,,-0.008470393,1693,3739,0.311671576,5432,-0.02645824,955951,More than Restaurant Consideration: Flowers,0.629183041,22228251
1,1454.286875,2640.891218,0.335491148,4334,,0.004530943,1847,3260,0.340022091,5432,0.013505403,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0.36184307,22228251
1,1131.945443,1314.71987,0.261129824,4334,,-0.004134243,1396,1582,0.256995582,5432,-0.015832135,964363,Unaided Brand Awareness (Any Mention) - Instacart,0.356945151,22228251
1,914.9205124,3180.25758,0.211064088,4334,,0.002669343,1161,3945,0.213733432,5432,0.012647075,1022757,First Choice Consideration,0.251294396,22228251
1,0,0,0,0,,0.92173913,530,45,0.92173913,575,0,2,Aided Awareness,0,24969046
1,0,0,0,0,,0.634782609,365,165,0.634782609,575,0,239621,Affinity,0,24969046
1,0,0,0,0,,0.76173913,438,92,0.76173913,575,0,955548,BA: Makes my life easier,0,24969046
1,0,0,0,0,,0.697391304,401,129,0.697391304,575,0,955556,BA MDS: Is different,0,24969046
1,0,0,0,0,,0.32,184,281,0.32,575,0,955560,DashPass Worth,0,24969046
