CAMPAIGN_COUNT,CONTROL_HITS,CONTROL_MISSES,CONTROL_PERCENT,CONTROL_POPULATION,CREATIVE_FORMAT_TYPES,DELTA,EXPOSED_HITS,EXPOSED_MISSES,EXPOSED_PERCENT,EXPOSED_POPULATION,LIFT,METRIC_ID,METRIC_NAME,SIGNIFICANCE_LEVEL,FILTER_ID,FILTER_NAME,GROUP_NAME
1,1242.105951905,1246.955708802,0.4990257861,2478,,-0.01214531964,1503,1584,0.4868804665,3087,-0.02433806022,955939,More than Restaurant Aided Awareness: Household Essentials,0.6322342716,22358549,DashPass Use: Use it now,DashPass Use
1,1145.553004682,1343.508656025,0.460234884,2478,,-0.01093135306,1387,1700,0.4493035309,3087,-0.02375168298,955941,More than Restaurant Aided Awareness: Baby Supplies,0.5843397924,22358549,DashPass Use: Use it now,DashPass Use
1,1348.457199812,1140.604460895,0.5417532322,2478,,-0.01664795198,1621,1466,0.5251052802,3087,-0.03072976956,955944,More than Restaurant Consideration: Prepared Restaurant Food,0.7839227016,22358549,DashPass Use: Use it now,DashPass Use
1,1139.396134079,1349.665526628,0.4577613131,2478,,-0.001007182831,1410,1677,0.4567541302,3087,-0.002200235804,955946,More than Restaurant Consideration: Alcoholic Beverages,0.05975115259,22358549,DashPass Use: Use it now,DashPass Use
1,1127.559643865,1361.502016842,0.4530059105,2478,,-0.009209344241,1370,1717,0.4437965662,3087,-0.02032941299,955949,More than Restaurant Consideration: Personal Care & Beauty,0.5076663012,22358549,DashPass Use: Use it now,DashPass Use
1,1060.813987851,1428.247672856,0.4261903209,2478,,-0.0008582832968,1313,1774,0.4253320376,3087,-0.00201384981,955951,More than Restaurant Consideration: Flowers,0.05131278566,22358549,DashPass Use: Use it now,DashPass Use
1,417.508516133,199.111811638,0.4496012288,917,,-0.01378506403,550,234,0.4358161648,1262,-0.0306606458,1,Unaided Brand Awareness (Any Mention),0.4776500462,22228359,Activity: Watched NASCAR,Activity
1,786.449228466,77.116209269,0.8469013826,917,,-0.002210415845,1066,91,0.8446909667,1262,-0.002610003822,6,Brand Favorability,0.1121172481,22228359,Activity: Watched NASCAR,Activity
1,674.354175508,189.211262226,0.7261898962,917,,-0.004319848644,911,246,0.7218700475,1262,-0.005948648785,239621,Affinity ,0.1761709712,22228359,Activity: Watched NASCAR,Activity
1,786.569545388,76.995892346,0.8470309479,917,,-0.01898023476,1045,112,0.8280507132,1262,-0.02240795901,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0.7625437837,22228359,Activity: Watched NASCAR,Activity
1,702.664606452,116.026212692,0.7566764708,917,,-0.01737377669,933,171,0.7393026941,1262,-0.02296064086,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0.6426924966,22228359,Activity: Watched NASCAR,Activity
1,579.311255395,239.379563749,0.6238412924,917,,0.03463731294,831,273,0.6584786054,1262,0.0555226359,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0.9044587415,22228359,Activity: Watched NASCAR,Activity
1,645.899039745,172.791779399,0.6955474937,917,,-0.01646666958,857,247,0.6790808241,1262,-0.02367439999,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0.5864311154,22228359,Activity: Watched NASCAR,Activity
1,619.09542197,199.595397174,0.6666835567,917,,-0.0192984537,817,287,0.647385103,1262,-0.02894694718,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0.6506601654,22228359,Activity: Watched NASCAR,Activity
1,520.106571674,408.513034642,0.5600857102,917,,-0.04582263568,649,613,0.5142630745,1262,-0.08181361325,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0.9656876048,22228359,Activity: Watched NASCAR,Activity
1,449.31610173,479.303504586,0.4838537746,917,,-0.02981257021,573,689,0.4540412044,1262,-0.06161483443,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0.8315177975,22228359,Activity: Watched NASCAR,Activity
1,418.05052048,510.569085836,0.4501848956,917,,-0.01991548193,543,719,0.4302694136,1262,-0.04423844985,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0.6449737183,22228359,Activity: Watched NASCAR,Activity
1,444.618518293,484.001088023,0.4787951011,917,,0.01011139652,617,645,0.4889064976,1262,0.021118421,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0.3589657883,22228359,Activity: Watched NASCAR,Activity
1,402.15738976,526.462216556,0.4330701043,917,,-0.03132683964,507,755,0.4017432647,1262,-0.07233664787,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0.8571236676,22228359,Activity: Watched NASCAR,Activity
1,417.040810049,511.578796268,0.4490975715,917,,-0.02437490906,536,726,0.4247226624,1262,-0.05427530811,955939,More than Restaurant Aided Awareness: Household Essentials,0.742802957,22228359,Activity: Watched NASCAR,Activity
1,405.2600981,523.359508216,0.4364113092,917,,-0.05130829806,486,776,0.3851030111,1262,-0.117568672,955940,More than Restaurant Aided Awareness: Flowers,0.9838832182,22228359,Activity: Watched NASCAR,Activity
1,658.345495164,160.34532398,0.7089506733,917,,0.03272919989,936,168,0.7416798732,1262,0.04616569406,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0.9098637833,22228359,Activity: Watched NASCAR,Activity
1,82.772413492,845.847192824,0.08913489757,917,,0.0004055144725,113,1149,0.08954041204,1262,0.004549446777,964360,DashPass Aided Awareness (DD aware non-users),0.02613241031,22228359,Activity: Watched NASCAR,Activity
1,347.325142503,238.903912663,0.3740230554,917,,0.04911482094,534,268,0.4231378764,1262,0.1313149557,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0.9789687949,22228359,Activity: Watched NASCAR,Activity
1,206.085180163,375.698312938,0.221926372,917,,0.0007360686076,281,505,0.2226624406,1262,0.003316724376,964364,Unaided Brand Awareness (Any Mention) - Amazon,0.03253886784,22228359,Activity: Watched NASCAR,Activity
1,270.006616771,404.417176604,0.4003515585,663,,0.004589365232,377,554,0.4049409237,931,0.011463338,1009175,DashPass Actions – Saw a Deal,0.1460756836,22228359,Activity: Watched NASCAR,Activity
1,739.301397741,124.264039993,0.7961294299,917,,-0.005321188981,998,159,0.7908082409,1262,-0.006683823988,1022756,Consideration (Top 2 Box),0.2378751415,22228359,Activity: Watched NASCAR,Activity
1,773.502557755,155.117048562,0.8329595375,917,,-0.02075668485,1025,237,0.8122028526,1262,-0.02491919945,1059333,More than Restaurant Aided Awareness,0.7878145715,22228359,Activity: Watched NASCAR,Activity
1,0,0,0,0,,0.3888888889,49,27,0.3888888889,126,0,1,Unaided Brand Awareness (Any Mention),0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.8253968254,104,15,0.8253968254,126,0,6,Brand Favorability,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.2301587302,29,97,0.2301587302,126,0,109095,Unaided Brand Awareness (First Mention),0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6428571429,81,38,0.6428571429,126,0,239621,Affinity ,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.8412698413,106,13,0.8412698413,126,0,955538,Brand Familiarity,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.7936507937,100,19,0.7936507937,126,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.746031746,94,25,0.746031746,126,0,955549,BA: Has my favorite brands or stores,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.7222222222,91,28,0.7222222222,126,0,955556,BA MDS: Is different,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.4206349206,53,59,0.4206349206,126,0,955560,DashPass Worth,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6984126984,88,24,0.6984126984,126,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6825396825,86,26,0.6825396825,126,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6507936508,82,30,0.6507936508,126,0,955565,"DashPass Benefits: Provides more value than other non-delivery subscription services (e.g. TV streaming, audio streaming, fitness, fashion, etc)",0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6746031746,85,27,0.6746031746,126,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6349206349,80,32,0.6349206349,126,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.7063492063,89,23,0.7063492063,126,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.619047619,78,34,0.619047619,126,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6031746032,76,36,0.6031746032,126,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6111111111,77,35,0.6111111111,126,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.5238095238,66,60,0.5238095238,126,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.4126984127,52,74,0.4126984127,126,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3571428571,45,81,0.3571428571,126,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.4761904762,60,66,0.4761904762,126,0,955937,More than Restaurant Aided Awareness: Packaged Food & Non-Alcoholic Beverages,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3174603175,40,86,0.3174603175,126,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.4365079365,55,71,0.4365079365,126,0,955939,More than Restaurant Aided Awareness: Household Essentials,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3492063492,44,82,0.3492063492,126,0,955940,More than Restaurant Aided Awareness: Flowers,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3650793651,46,80,0.3650793651,126,0,955941,More than Restaurant Aided Awareness: Baby Supplies,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3492063492,44,82,0.3492063492,126,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3253968254,41,85,0.3253968254,126,0,955943,More than Restaurant Aided Awareness: Health & Medicine,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.4365079365,55,71,0.4365079365,126,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3888888889,49,77,0.3888888889,126,0,955945,More than Restaurant Consideration: Fresh Food & Produce,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3888888889,49,77,0.3888888889,126,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3888888889,49,77,0.3888888889,126,0,955948,More than Restaurant Consideration: Packaged Food & Non-Alcoholic Beverages,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.2936507937,37,89,0.2936507937,126,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3015873016,38,88,0.3015873016,126,0,955950,More than Restaurant Consideration: Household Essentials,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.2619047619,33,93,0.2619047619,126,0,955951,More than Restaurant Consideration: Flowers,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.2301587302,29,97,0.2301587302,126,0,955952,More than Restaurant Consideration: Baby Supplies,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.2698412698,34,92,0.2698412698,126,0,955953,More than Restaurant Consideration: Pet Supplies,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.2936507937,37,89,0.2936507937,126,0,955954,More than Restaurant Consideration: Health & Medicine,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6746031746,85,27,0.6746031746,126,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3571428571,45,74,0.3571428571,126,0,964358,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP users),0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.05555555556,7,112,0.05555555556,126,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.1666666667,21,105,0.1666666667,126,0,964360,DashPass Aided Awareness (DD aware non-users),0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.7222222222,91,28,0.7222222222,126,0,964361,DashPass Aided Awareness (DD users),0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3253968254,41,32,0.3253968254,126,0,964362,Unaided Brand Awareness (Any Mention) - Uber Eats,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.2301587302,29,35,0.2301587302,126,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.253968254,32,48,0.253968254,126,0,964364,Unaided Brand Awareness (Any Mention) - Amazon,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.05555555556,7,52,0.05555555556,126,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3492063492,44,82,0.3492063492,126,0,1009175,DashPass Actions – Saw a Deal,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.3571428571,45,81,0.3571428571,126,0,1009176,DashPass Actions – Talked to others,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.7857142857,99,20,0.7857142857,126,0,1022756,Consideration (Top 2 Box),0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.1825396825,23,96,0.1825396825,126,0,1022757,First Choice Consideration,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.7222222222,91,35,0.7222222222,126,0,1059333,More than Restaurant Aided Awareness,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.6666666667,84,42,0.6666666667,126,0,1059334,More than Restaurant Consideration,0,24969004,Creative:  Placement Publisher - Westwood One Radio Podcast (US),Creative
1,0,0,0,0,,0.4218362283,850,390,0.4218362283,2015,0,1,Unaided Brand Awareness (Any Mention),0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.9220843672,1858,157,0.9220843672,2015,0,2,Aided Awareness,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.7523573201,1516,342,0.7523573201,2015,0,6,Brand Favorability,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5627791563,1134,725,0.5627791563,2015,0,239621,Affinity ,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.729528536,1470,389,0.729528536,2015,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.6858560794,1382,477,0.6858560794,2015,0,955549,BA: Has my favorite brands or stores,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5791563275,1167,692,0.5791563275,2015,0,955551,BA: Is an essential part of my life,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.6401985112,1290,569,0.6401985112,2015,0,955556,BA MDS: Is different,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.7970223325,1606,252,0.7970223325,2015,0,955558,DashPass Aided Awareness,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.2679900744,540,1066,0.2679900744,2015,0,955560,DashPass Worth,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5508684864,1110,497,0.5508684864,2015,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5285359801,1065,542,0.5285359801,2015,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5602977667,1129,478,0.5602977667,2015,0,955567,DashPass Benefits Awareness: Reduced service fees on eligible orders,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.42382134,854,753,0.42382134,2015,0,955569,DashPass Benefits Awareness: Max [HBO] subscription included at no extra cost,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.4496277916,906,701,0.4496277916,2015,0,955571,DashPass Benefits Awareness: Discounted rides with Lyft,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.4248138958,856,1159,0.4248138958,2015,0,955925,More than Restaurant Aided Awareness: Fresh Food & Produce,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.4019851117,810,1205,0.4019851117,2015,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.3439205955,693,1322,0.3439205955,2015,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.3325062035,670,1345,0.3325062035,2015,0,955940,More than Restaurant Aided Awareness: Flowers,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.3473945409,700,1315,0.3473945409,2015,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5196029777,1047,968,0.5196029777,2015,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.3473945409,700,1315,0.3473945409,2015,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.3066997519,618,1397,0.3066997519,2015,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.2982630273,601,1414,0.2982630273,2015,0,955951,More than Restaurant Consideration: Flowers,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.3066997519,618,1397,0.3066997519,2015,0,955953,More than Restaurant Consideration: Pet Supplies,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5756823821,1160,447,0.5756823821,2015,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.1091811414,220,1639,0.1091811414,2015,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.6635235732,1337,521,0.6635235732,2015,0,964361,DashPass Aided Awareness (DD users),0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.2307692308,465,609,0.2307692308,2015,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.1126550868,227,775,0.1126550868,2015,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.271102284,546,1468,0.271102284,2014,0,1009176,DashPass Actions – Talked to others,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.6476426799,1305,710,0.6476426799,2015,0,1059334,More than Restaurant Consideration,0,24969014,Creative:  Placement Targeting Tactic - 3P Behavioral,Creative
1,0,0,0,0,,0.5,6,3,0.5,12,0,6,Brand Favorability,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.3333333333,4,5,0.3333333333,12,0,239621,Affinity ,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.5,6,3,0.5,12,0,955547,BA: Offers a wide selection of brands or stores across a variety of categories,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,4,0.4166666667,12,0,955549,BA: Has my favorite brands or stores,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,4,0.4166666667,12,0,955555,BA MDS: Meets needs,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,4,0.4166666667,12,0,955557,BA MDS: Sets trends,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.25,3,5,0.25,12,0,955560,DashPass Worth,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.3333333333,4,4,0.3333333333,12,0,955562,DashPass Benefits: Consistently adds valuable perks and benefits for members,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.3333333333,4,4,0.3333333333,12,0,955564,DashPass Benefits: Save more than other delivery subscription services,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,3,0.4166666667,12,0,955566,DashPass Benefits Awareness: $0 delivery fees on eligible orders,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.3333333333,4,4,0.3333333333,12,0,955568,DashPass Benefits Awareness: Access to exclusive deals for DashPass members,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.1666666667,2,6,0.1666666667,12,0,955570,DashPass Benefits Awareness: Ability to add someone in your household to your DashPass membership for free,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,7,0.4166666667,12,0,955924,More than Restaurant Aided Awareness: Prepared Restaurant Food,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.3333333333,4,8,0.3333333333,12,0,955936,More than Restaurant Aided Awareness: Alcoholic Beverages,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.25,3,9,0.25,12,0,955938,More than Restaurant Aided Awareness: Personal Care & Beauty,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.25,3,9,0.25,12,0,955940,More than Restaurant Aided Awareness: Flowers,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,7,0.4166666667,12,0,955942,More than Restaurant Aided Awareness: Pet Supplies,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,7,0.4166666667,12,0,955944,More than Restaurant Consideration: Prepared Restaurant Food,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.1666666667,2,10,0.1666666667,12,0,955946,More than Restaurant Consideration: Alcoholic Beverages,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.1666666667,2,10,0.1666666667,12,0,955949,More than Restaurant Consideration: Personal Care & Beauty,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.08333333333,1,11,0.08333333333,12,0,955951,More than Restaurant Consideration: Flowers,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.1666666667,2,10,0.1666666667,12,0,955953,More than Restaurant Consideration: Pet Supplies,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,3,0.4166666667,12,0,964357,DashPass Benefits Awareness: $0 delivery fees + 1 Other Benefit,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.1666666667,2,7,0.1666666667,12,0,964359,DashPass Benefit Awareness: $0 Delivery + 1 Other Benefit (DP aware non-users),0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.4166666667,5,4,0.4166666667,12,0,964361,DashPass Aided Awareness (DD users),0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0,0,2,0,12,0,964363,Unaided Brand Awareness (Any Mention) - Instacart,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.08333333333,1,1,0.08333333333,12,0,964365,Unaided Brand Awareness (Any Mention) - GrubHub,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0.25,3,9,0.25,12,0,1009176,DashPass Actions – Talked to others,0,24969024,Creative:  Placement Targeting Tactic - Keyword,Creative
1,0,0,0,0,,0,0,0,0,0,0,1,Unaided Brand Awareness (Any Mention),0,24969044,Creative:  Size/Length - 160x600,Creative
1,0,0,0,0,,0,0,0,0,0,0,6,Brand Favorability,0,24969044,Creative:  Size/Length - 160x600,Creative
1,0,0,0,0,,0,0,0,0,0,0,239621,Affinity ,0,24969044,Creative:  Size/Length - 160x600,Creative
